Date,Workout Name,Exercise Name,Weight,Reps,RPE,Notes
2025-01-18,PPL,DB Flat Bench,70.0,8,,
2025-01-18,PPL,DB Flat Bench,70.0,8,,
2025-01-18,PPL,DB Incline Bench,60.0,8,,
2025-01-18,PPL,DB Incline Bench,60.0,8,,
2025-01-18,PPL,DB Lateral Raise,30.0,8,,
2025-01-18,PPL,DB Lateral Raise,30.0,8,,
2025-01-18,PPL,DB Lateral Raise,30.0,8,,
2025-01-18,PPL,DB Overhead Press,55.0,10,,
2025-01-18,PPL,DB Overhead Press,55.0,10,,
2025-01-18,PPL,DB Overhead Press,55.0,10,,
2025-01-18,PPL,DB Overhead Press,55.0,10,,
2025-01-18,PPL,DB Preacher Curl,35.0,8,,
2025-01-18,PPL,DB Preacher Curl,35.0,8,,
2025-01-18,PPL,DB Preacher Curl,35.0,8,,
2025-01-18,PPL,DB Preacher Curl,35.0,8,,
2025-01-18,PPL,DB RDL,70.0,8,,
2025-01-18,PPL,DB RDL,70.0,8,,
2025-01-18,PPL,DB Row,65.0,8,,
2025-01-18,PPL,DB Row,65.0,8,,
2025-01-18,PPL,Dead Bugs,15.0,10,,
2025-01-18,PPL,Dead Bugs,15.0,10,,
2025-01-18,PPL,Dead Bugs,15.0,10,,
2025-01-18,PPL,Dead Bugs,15.0,10,,
2025-01-18,PPL,Face Pull,100.0,8,,
2025-01-18,PPL,Face Pull,100.0,8,,
2025-01-18,PPL,Face Pull,100.0,8,,
2025-01-18,PPL,Face Pull,100.0,8,,
2025-01-18,PPL,Incline Cable Fly,55.0,8,,
2025-01-18,PPL,Incline Cable Fly,55.0,8,,
2025-01-18,PPL,Leg Extension,255.0,10,,
2025-01-18,PPL,Leg Extension,255.0,10,,
2025-01-18,PPL,Leg Extension,260.0,10,,
2025-01-18,PPL,Leg Extension,260.0,10,,
2025-01-18,PPL,Leg Press,320.0,11,,
2025-01-18,PPL,Leg Press,320.0,11,,
2025-01-18,PPL,Seated Hammer Curl,35.0,10,,
2025-01-18,PPL,Seated Hammer Curl,35.0,10,,
2025-01-18,PPL,Seated Hammer Curl,35.0,10,,
2025-01-18,PPL,Seated Hammer Curl,35.0,10,,
2025-01-18,PPL,Seated Leg Curl,230.0,10,,
2025-01-18,PPL,Seated Leg Curl,230.0,10,,
2025-01-18,PPL,Seated Leg Curl,230.0,8,,
2025-01-18,PPL,Seated Leg Curl,230.0,8,,
2025-01-18,PPL,Single Arm Seated Row,100.0,6,,
2025-01-18,PPL,Single Arm Seated Row,100.0,6,,
2025-01-18,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-18,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-18,PPL,Tricep Pushdown,60.0,10,,
2025-01-18,PPL,Tricep Pushdown,60.0,10,,
2025-01-18,PPL,Tricep Pushdown,70.0,10,,
2025-01-18,PPL,Tricep Pushdown,70.0,10,,
2025-01-18,PPL,Tricep Rope Extension,110.0,9,,
2025-01-18,PPL,Tricep Rope Extension,110.0,9,,
2025-01-18,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-18,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-18,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-25,PPL,Cable Fly,60.0,8,,
2025-01-25,PPL,Cable Fly,60.0,8,,
2025-01-25,PPL,Cable Lateral Raise,40.0,10,,
2025-01-25,PPL,Cable Lateral Raise,40.0,10,,
2025-01-25,PPL,Cable Pullover,110.0,9,,
2025-01-25,PPL,Cable Pullover,110.0,9,,
2025-01-25,PPL,Cable Pullover,110.0,9,,
2025-01-25,PPL,Cable Pullover,110.0,9,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Calf Raises,150.0,12,,
2025-01-25,PPL,Close Grip Pull-up,175.0,8,,
2025-01-25,PPL,Close Grip Pull-up,175.0,8,,
2025-01-25,PPL,Close Grip Pull-up,175.0,8,,
2025-01-25,PPL,DB Flat Bench,70.0,8,,
2025-01-25,PPL,DB Flat Bench,70.0,8,,
2025-01-25,PPL,DB Incline Bench,60.0,8,,
2025-01-25,PPL,DB Incline Bench,60.0,8,,
2025-01-25,PPL,DB Lateral Raise,30.0,8,,
2025-01-25,PPL,DB Lateral Raise,30.0,8,,
2025-01-25,PPL,DB Lateral Raise,30.0,8,,
2025-01-25,PPL,DB Overhead Press,55.0,10,,
2025-01-25,PPL,DB Overhead Press,55.0,10,,
2025-01-25,PPL,DB Overhead Press,55.0,10,,
2025-01-25,PPL,DB Overhead Press,55.0,10,,
2025-01-25,PPL,DB Preacher Curl,35.0,8,,
2025-01-25,PPL,DB Preacher Curl,35.0,8,,
2025-01-25,PPL,DB Preacher Curl,35.0,8,,
2025-01-25,PPL,DB Preacher Curl,35.0,8,,
2025-01-25,PPL,DB Row,65.0,8,,
2025-01-25,PPL,DB Row,65.0,8,,
2025-01-25,PPL,Dead Bugs,15.0,10,,
2025-01-25,PPL,Dead Bugs,15.0,10,,
2025-01-25,PPL,Dead Bugs,15.0,10,,
2025-01-25,PPL,Dead Bugs,15.0,10,,
2025-01-25,PPL,Face Pull,100.0,8,,
2025-01-25,PPL,Face Pull,100.0,8,,
2025-01-25,PPL,Face Pull,100.0,8,,
2025-01-25,PPL,Face Pull,100.0,8,,
2025-01-25,PPL,Incline Cable Fly,55.0,8,,
2025-01-25,PPL,Incline Cable Fly,55.0,8,,
2025-01-25,PPL,Leg Extension,255.0,10,,
2025-01-25,PPL,Leg Extension,255.0,10,,
2025-01-25,PPL,Leg Extension,260.0,10,,
2025-01-25,PPL,Leg Extension,260.0,10,,
2025-01-25,PPL,Leg Press,320.0,8,,
2025-01-25,PPL,Leg Press,320.0,8,,
2025-01-25,PPL,Leg Press,320.0,11,,
2025-01-25,PPL,Leg Press,320.0,11,,
2025-01-25,PPL,Lunges,25.0,15,,
2025-01-25,PPL,Lunges,25.0,15,,
2025-01-25,PPL,Seated Hammer Curl,35.0,10,,
2025-01-25,PPL,Seated Hammer Curl,35.0,10,,
2025-01-25,PPL,Seated Hammer Curl,35.0,10,,
2025-01-25,PPL,Seated Hammer Curl,35.0,10,,
2025-01-25,PPL,Seated Leg Curl,230.0,10,,
2025-01-25,PPL,Seated Leg Curl,230.0,10,,
2025-01-25,PPL,Seated Leg Curl,230.0,8,,
2025-01-25,PPL,Seated Leg Curl,230.0,8,,
2025-01-25,PPL,Single Arm Seated Row,85.0,6,,
2025-01-25,PPL,Single Arm Seated Row,85.0,6,,
2025-01-25,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-25,PPL,Single Arm Tricep Extension,50.0,10,,
2025-01-25,PPL,Tricep Pushdown,60.0,10,,
2025-01-25,PPL,Tricep Pushdown,60.0,10,,
2025-01-25,PPL,Tricep Pushdown,70.0,10,,
2025-01-25,PPL,Tricep Pushdown,70.0,10,,
2025-01-25,PPL,Tricep Rope Extension,110.0,9,,
2025-01-25,PPL,Tricep Rope Extension,110.0,9,,
2025-01-25,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-25,PPL,Wide Grip Pull-up,160.0,8,,
2025-01-25,PPL,Wide Grip Pull-up,160.0,8,,
2025-07-06,ULPPL - Legs,Abductor (Outer),80.0,8,,
2025-07-06,ULPPL - Legs,Abductor (Outer),80.0,8,,
2025-07-06,ULPPL - Legs,Adductor (Inner),80.0,8,,
2025-07-06,ULPPL - Legs,Adductor (Inner),80.0,8,,
2025-07-06,ULPPL - Legs,Calf Raise,220.0,12,,
2025-07-06,ULPPL - Legs,Calf Raise,220.0,12,,
2025-07-06,ULPPL - Legs,Calf Raise,220.0,12,,
2025-07-06,ULPPL - Legs,Leg Curl,200.0,10,,
2025-07-06,ULPPL - Legs,Leg Curl,200.0,10,,
2025-07-06,ULPPL - Legs,Leg Extension,200.0,10,,
2025-07-06,ULPPL - Legs,Leg Extension,200.0,10,,
2025-07-06,ULPPL - Legs,Leg Press,240.0,8,,
2025-07-06,ULPPL - Legs,Leg Press,240.0,8,,
2025-07-06,ULPPL - Legs,SLDL,45.0,8,,
2025-07-06,ULPPL - Legs,SLDL,45.0,8,,
2025-07-06,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-06,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-06,ULPPL - Lower,Adductor (Inner),80.0,8,,
2025-07-06,ULPPL - Lower,Adductor (Inner),80.0,8,,
2025-07-06,ULPPL - Lower,Calf Raise,180.0,12,,
2025-07-06,ULPPL - Lower,Calf Raise,180.0,12,,
2025-07-06,ULPPL - Lower,Calf Raise,180.0,12,,
2025-07-06,ULPPL - Lower,Leg Curl,180.0,10,,
2025-07-06,ULPPL - Lower,Leg Curl,180.0,10,,
2025-07-06,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-06,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-06,ULPPL - Lower,SLDL,30.0,8,,
2025-07-06,ULPPL - Lower,SLDL,30.0,8,,
2025-07-06,ULPPL - Lower,Smith Squat,110.0,8,,
2025-07-06,ULPPL - Lower,Smith Squat,110.0,8,,
2025-07-06,ULPPL - Lower,Smith Squat,110.0,8,,
2025-07-06,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-06,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-06,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-06,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-06,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-06,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-06,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-06,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-06,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-06,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-06,ULPPL - Pull,Row,75.0,8,,
2025-07-06,ULPPL - Pull,Row,75.0,8,,
2025-07-06,ULPPL - Push,Chest Fly,80.0,8,,
2025-07-06,ULPPL - Push,Chest Fly,80.0,8,,
2025-07-06,ULPPL - Push,Incline Smith Bench Press,100.0,8,,
2025-07-06,ULPPL - Push,Incline Smith Bench Press,100.0,8,,
2025-07-06,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-06,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-06,ULPPL - Push,Tricep Pushdown,50.0,10,,
2025-07-06,ULPPL - Push,Tricep Pushdown,50.0,10,,
2025-07-06,ULPPL - Push,Weighted Dip,10.0,8,,
2025-07-06,ULPPL - Push,Weighted Dip,10.0,8,,
2025-07-06,ULPPL - Upper,Flat Bench Press,100.0,8,,DB 60s
2025-07-06,ULPPL - Upper,Flat Bench Press,100.0,8,,
2025-07-06,ULPPL - Upper,Lat Pulldown,175.0,7,,Wide grip
2025-07-06,ULPPL - Upper,Lat Pulldown,175.0,7,,
2025-07-06,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-06,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-06,ULPPL - Upper,Row,75.0,8,,
2025-07-06,ULPPL - Upper,Row,75.0,8,,
2025-07-06,ULPPL - Upper,Shoulder Press,50.0,8,,
2025-07-06,ULPPL - Upper,Shoulder Press,50.0,8,,
2025-07-06,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-06,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-13,ULPPL - Legs,Calf Raise,170.0,12,,
2025-07-13,ULPPL - Legs,Calf Raise,170.0,12,,
2025-07-13,ULPPL - Legs,Calf Raise,170.0,12,,
2025-07-13,ULPPL - Legs,Leg Curl,220.0,8,,
2025-07-13,ULPPL - Legs,Leg Curl,220.0,8,,
2025-07-13,ULPPL - Legs,Leg Extension,255.0,10,,
2025-07-13,ULPPL - Legs,Leg Extension,255.0,10,,
2025-07-13,ULPPL - Legs,Leg Press,300.0,8,,
2025-07-13,ULPPL - Legs,Leg Press,300.0,8,,
2025-07-13,ULPPL - Legs,SLDL,50.0,8,,
2025-07-13,ULPPL - Legs,SLDL,50.0,8,,
2025-07-13,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-13,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-13,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-13,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-13,ULPPL - Lower,Calf Raise,220.0,12,,
2025-07-13,ULPPL - Lower,Calf Raise,220.0,12,,
2025-07-13,ULPPL - Lower,Calf Raise,220.0,12,,
2025-07-13,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-13,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-13,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-13,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-13,ULPPL - Lower,SLDL,45.0,8,,
2025-07-13,ULPPL - Lower,SLDL,45.0,8,,
2025-07-13,ULPPL - Lower,Smith Squat,115.0,8,,
2025-07-13,ULPPL - Lower,Smith Squat,115.0,8,,
2025-07-13,ULPPL - Lower,Smith Squat,115.0,8,,
2025-07-13,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-13,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-13,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-13,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-13,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-13,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-13,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-13,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-13,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-13,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-13,ULPPL - Pull,Row,75.0,8,,
2025-07-13,ULPPL - Pull,Row,75.0,8,,
2025-07-13,ULPPL - Push,Chest Fly,80.0,8,,
2025-07-13,ULPPL - Push,Chest Fly,80.0,8,,
2025-07-13,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-13,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-13,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-13,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-13,ULPPL - Push,Tricep Pushdown,50.0,10,,
2025-07-13,ULPPL - Push,Tricep Pushdown,50.0,10,,
2025-07-13,ULPPL - Push,Weighted Dip,20.0,10,,
2025-07-13,ULPPL - Push,Weighted Dip,20.0,10,,
2025-07-13,ULPPL - Upper,Flat Bench Press,120.0,6,,
2025-07-13,ULPPL - Upper,Flat Bench Press,120.0,6,,
2025-07-13,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-07-13,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-07-13,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-13,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-13,ULPPL - Upper,Row,165.0,8,,RAC
2025-07-13,ULPPL - Upper,Row,165.0,8,,
2025-07-13,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-13,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-13,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-13,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-20,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-20,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-20,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-20,ULPPL - Legs,Leg Curl,225.0,9,,
2025-07-20,ULPPL - Legs,Leg Curl,225.0,9,,
2025-07-20,ULPPL - Legs,Leg Extension,260.0,10,,
2025-07-20,ULPPL - Legs,Leg Extension,260.0,10,,
2025-07-20,ULPPL - Legs,Leg Press,310.0,8,,
2025-07-20,ULPPL - Legs,Leg Press,310.0,8,,
2025-07-20,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-20,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-20,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-20,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-20,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-20,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-20,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-20,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-20,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-20,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-20,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-20,ULPPL - Lower,SLDL,50.0,8,,
2025-07-20,ULPPL - Lower,SLDL,50.0,8,,
2025-07-20,ULPPL - Lower,Smith Squat,125.0,9,,
2025-07-20,ULPPL - Lower,Smith Squat,125.0,9,,
2025-07-20,ULPPL - Lower,Smith Squat,125.0,9,,
2025-07-20,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-20,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-20,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-20,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-20,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-20,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-20,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-20,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-20,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-20,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-20,ULPPL - Pull,Row,75.0,8,,
2025-07-20,ULPPL - Pull,Row,75.0,8,,
2025-07-20,ULPPL - Push,Chest Fly,90.0,8,,
2025-07-20,ULPPL - Push,Chest Fly,90.0,8,,
2025-07-20,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-20,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-20,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-20,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-20,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-07-20,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-07-20,ULPPL - Push,Weighted Dip,25.0,9,,
2025-07-20,ULPPL - Push,Weighted Dip,25.0,9,,
2025-07-20,ULPPL - Upper,Flat Bench Press,145.0,8,,Flat Barbell Bench
2025-07-20,ULPPL - Upper,Flat Bench Press,145.0,8,,
2025-07-20,ULPPL - Upper,Lat Pulldown,175.0,8,,Weighted Pull-ups (25lb)
2025-07-20,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-07-20,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-20,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-20,ULPPL - Upper,Row,185.0,8,,
2025-07-20,ULPPL - Upper,Row,185.0,8,,
2025-07-20,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-20,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-20,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-20,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-27,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-27,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-27,ULPPL - Legs,Calf Raise,180.0,12,,
2025-07-27,ULPPL - Legs,Leg Curl,225.0,10,,
2025-07-27,ULPPL - Legs,Leg Curl,225.0,10,,
2025-07-27,ULPPL - Legs,Leg Curl,225.0,10,,
2025-07-27,ULPPL - Legs,Leg Extension,260.0,10,,
2025-07-27,ULPPL - Legs,Leg Extension,260.0,10,,
2025-07-27,ULPPL - Legs,Leg Extension,260.0,10,,
2025-07-27,ULPPL - Legs,Leg Press,310.0,10,,
2025-07-27,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-27,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-07-27,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-27,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-07-27,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-27,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-27,ULPPL - Lower,Calf Raise,240.0,12,,
2025-07-27,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-27,ULPPL - Lower,Leg Curl,200.0,10,,
2025-07-27,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-27,ULPPL - Lower,Leg Extension,200.0,10,,
2025-07-27,ULPPL - Lower,SLDL,50.0,8,,
2025-07-27,ULPPL - Lower,SLDL,50.0,8,,
2025-07-27,ULPPL - Lower,Smith Squat,135.0,9,,
2025-07-27,ULPPL - Lower,Smith Squat,135.0,9,,
2025-07-27,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-27,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-07-27,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-27,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-07-27,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-27,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-07-27,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-27,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-07-27,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-27,ULPPL - Pull,Rear Delt,100.0,8,,
2025-07-27,ULPPL - Pull,Row,75.0,8,,
2025-07-27,ULPPL - Pull,Row,75.0,8,,
2025-07-27,ULPPL - Push,Chest Fly,90.0,8,,
2025-07-27,ULPPL - Push,Chest Fly,90.0,8,,
2025-07-27,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-27,ULPPL - Push,Incline Smith Bench Press,120.0,6,,
2025-07-27,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-27,ULPPL - Push,Lateral Raise,35.0,9,,
2025-07-27,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-07-27,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-07-27,ULPPL - Push,Weighted Dip,25.0,9,,
2025-07-27,ULPPL - Push,Weighted Dip,25.0,9,,
2025-07-27,ULPPL - Upper,Flat Bench Press,130.0,6,,Incline Smith
2025-07-27,ULPPL - Upper,Flat Bench Press,130.0,6,,
2025-07-27,ULPPL - Upper,Lat Pulldown,175.0,8,,Weighted Pull-up
2025-07-27,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-07-27,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-27,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-07-27,ULPPL - Upper,Row,185.0,8,,
2025-07-27,ULPPL - Upper,Row,185.0,8,,
2025-07-27,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-27,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-07-27,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-07-27,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-08-03,ULPPL - Legs,Calf Raise,180.0,12,,
2025-08-03,ULPPL - Legs,Calf Raise,180.0,12,,
2025-08-03,ULPPL - Legs,Calf Raise,180.0,12,,
2025-08-03,ULPPL - Legs,Leg Curl,225.0,9,,
2025-08-03,ULPPL - Legs,Leg Curl,225.0,9,,
2025-08-03,ULPPL - Legs,Leg Curl,225.0,9,,
2025-08-03,ULPPL - Legs,Leg Extension,260.0,10,,Single Leg (130)
2025-08-03,ULPPL - Legs,Leg Extension,260.0,10,,
2025-08-03,ULPPL - Legs,Leg Extension,260.0,10,,
2025-08-03,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-08-03,ULPPL - Lower,Abductor (Outer),80.0,8,,
2025-08-03,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-08-03,ULPPL - Lower,Adductor (Inner),90.0,8,,
2025-08-03,ULPPL - Lower,Calf Raise,280.0,12,,140 Single Leg
2025-08-03,ULPPL - Lower,Calf Raise,280.0,12,,
2025-08-03,ULPPL - Lower,Calf Raise,280.0,12,,
2025-08-03,ULPPL - Lower,Leg Curl,220.0,10,,
2025-08-03,ULPPL - Lower,Leg Curl,220.0,10,,
2025-08-03,ULPPL - Lower,Leg Extension,220.0,10,,
2025-08-03,ULPPL - Lower,Leg Extension,220.0,10,,
2025-08-03,ULPPL - Lower,SLDL,50.0,9,,
2025-08-03,ULPPL - Lower,SLDL,50.0,9,,
2025-08-03,ULPPL - Lower,Smith Squat,140.0,9,,
2025-08-03,ULPPL - Lower,Smith Squat,140.0,9,,
2025-08-03,ULPPL - Lower,Smith Squat,140.0,9,,
2025-08-03,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-08-03,ULPPL - Pull,Cable Pullover,110.0,8,,
2025-08-03,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-08-03,ULPPL - Pull,Hammer Curl,35.0,8,,
2025-08-03,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-08-03,ULPPL - Pull,Lat Pulldown,175.0,8,,
2025-08-03,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-08-03,ULPPL - Pull,Preacher Curl,35.0,6,,
2025-08-03,ULPPL - Pull,Rear Delt,100.0,8,,
2025-08-03,ULPPL - Pull,Rear Delt,100.0,8,,
2025-08-03,ULPPL - Pull,Row,75.0,8,,
2025-08-03,ULPPL - Pull,Row,75.0,8,,
2025-08-03,ULPPL - Push,Chest Fly,90.0,8,,
2025-08-03,ULPPL - Push,Chest Fly,90.0,8,,
2025-08-03,ULPPL - Push,Incline Smith Bench Press,130.0,6,,
2025-08-03,ULPPL - Push,Incline Smith Bench Press,130.0,6,,
2025-08-03,ULPPL - Push,Lateral Raise,35.0,9,,
2025-08-03,ULPPL - Push,Lateral Raise,35.0,9,,
2025-08-03,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-08-03,ULPPL - Push,Tricep Pushdown,55.0,10,,
2025-08-03,ULPPL - Push,Weighted Dip,35.0,8,,
2025-08-03,ULPPL - Push,Weighted Dip,35.0,8,,
2025-08-03,ULPPL - Upper,Flat Bench Press,130.0,6,,
2025-08-03,ULPPL - Upper,Flat Bench Press,130.0,6,,
2025-08-03,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-08-03,ULPPL - Upper,Lat Pulldown,175.0,8,,
2025-08-03,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-08-03,ULPPL - Upper,Preacher Curl,35.0,8,,
2025-08-03,ULPPL - Upper,Row,185.0,8,,
2025-08-03,ULPPL - Upper,Row,185.0,8,,
2025-08-03,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-08-03,ULPPL - Upper,Shoulder Press,55.0,8,,
2025-08-03,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-08-03,ULPPL - Upper,Tricep Pushdowns,110.0,10,,
2025-08-10,ULPPL - Legs,Abductor (Outer),90.0,8,,
2025-08-10,ULPPL - Legs,Abductor (Outer),90.0,8,,
2025-08-10,ULPPL - Legs,Adductor (Inner),100.0,8,,
2025-08-10,ULPPL - Legs,Adductor (Inner),100.0,8,,
2025-08-10,ULPPL - Legs,Calf Raise,160.0,10,,Single Leg
2025-08-10,ULPPL - Legs,Calf Raise,160.0,10,,
2025-08-10,ULPPL - Legs,Calf Raise,160.0,10,,
2025-08-10,ULPPL - Legs,Leg Curl,220.0,8,,
2025-08-10,ULPPL - Legs,Leg Curl,220.0,8,,
2025-08-10,ULPPL - Legs,Leg Extension,220.0,10,,
2025-08-10,ULPPL - Legs,Leg Extension,220.0,10,,
2025-08-10,ULPPL - Legs,Leg Press,150.0,9,,Single Leg
